timestamp,value
1222819200,0.9984341017833835
1222840800,0.9979121357111782
1222862400,1.000521966072205
1222884000,0.9980861244019135
1222905600,0.9984341017833835
1222927200,0.9989560678555889
1222948800,0.9982601130926483
1222970400,0.9973901696389729
1222992000,0.9973901696389729
1223013600,0.997738147020443
1223035200,0.9970421922575028
1223056800,0.997738147020443
1223078400,0.9805132666376677
1223100000,0.9803392779469329
1223121600,0.9801652892561976
1223143200,0.9792953458025222
1223164800,0.9789473684210517
1223186400,0.9789473684210517
1223208000,0.9791213571117869
1223229600,0.9784254023488468
1223251200,0.9779034362766414
1223272800,0.9768595041322308
1223294400,0.9773814702044361
1223316000,0.9658982166159196
1223337600,0.965550239234449
1223359200,0.9749456285341447
1223380800,0.9740756850804693
1223402400,0.9740756850804693
1223424000,0.9735537190082639
1223445600,0.9740756850804693
1223467200,0.9740756850804693
1223488800,0.9735537190082639
1223510400,0.9732057416267934
1223532000,0.9726837755545881
1223553600,0.9719878207916479
1223575200,0.9558068725532838
1223596800,0.9559808612440182
1223618400,0.9709438886472372
1223640000,0.9705959112657672
1223661600,0.9702479338842971
1223683200,0.9702479338842971
1223704800,0.9698999565028266
1223726400,0.9693779904306212
1223748000,0.9685080469769458
1223769600,0.9685080469769458
1223791200,0.9693779904306212
1223812800,0.9697259678120917
1223834400,0.968334058286211
1223856000,0.9679860809047405
1223877600,0.9646802957807736
1223899200,0.963636363636363
1223920800,0.9643323183993036
1223942400,0.9716398434101778
1223964000,0.9698999565028266
1223985600,0.9601565898216613
1224007200,0.948499347542409
1224028800,0.9363201391909519
1224050400,0.9342322749021306
1224072000,0.9331883427577203
1224093600,0.9338842975206605
1224115200,0.9314484558503691
1224136800,0.931100478468899
1224158400,0.9309264897781637
1224180000,0.9298825576337535
1224201600,0.9269247498912567
1224223200,0.9281426707264022
1224244800,0.9547629404088731
1224266400,0.9558068725532838
1224288000,0.9566768160069592
1224309600,0.9530230535015214
1224331200,0.9530230535015214
1224352800,0.961548499347542
1224374400,0.9613745106568068
1224396000,0.9620704654197474
1224417600,0.9702479338842971
1224439200,0.9697259678120917
1224460800,0.9704219225750319
1224482400,0.9709438886472372
1224504000,0.9700739451935618
1224525600,0.9714658547194426
1224547200,0.9726837755545881
1224568800,0.9725097868638533
1224590400,0.9721618094823832
1224612000,0.9721618094823832
1224633600,0.9726837755545881
1224655200,0.9733797303175287
1224676800,0.9716398434101778
1224698400,0.9719878207916479
1224720000,0.9726837755545881
1224741600,0.9709438886472372
1224763200,0.9695519791213565
1224784800,0.9697259678120917
1224806400,0.9709438886472372
1224828000,0.9692040017398864
1224849600,0.9695519791213565
1224871200,0.9700739451935618
1224892800,0.9692040017398864
1224914400,0.9698999565028266
1224936000,0.9700739451935618
1224957600,0.9695519791213565
1224979200,0.9698999565028266
1225000800,0.9697259678120917
1225022400,0.9709438886472372
1225044000,0.9518051326663759
1225065600,0.9507612005219652
1225087200,0.9500652457590251
1225108800,0.9502392344497599
1225130400,0.95058721183123
1225152000,0.9500652457590251
1225173600,0.9486733362331439
1225195200,0.9547629404088731
1225216800,0.945367551109177
1225238400,0.9441496302740315
1225260000,0.953719008264462
1225281600,0.9443236189647664
1225303200,0.9528490648107866
1225324800,0.9526750761200513
1225346400,0.9438016528925615
1225368000,0.9338842975206605
1225389600,0.9264027838190514
1225411200,0.9319704219225744
1225432800,0.932666376685515
1225454400,0.9229230100043488
1225476000,0.9250108742931706
1225497600,0.9298825576337535
1225519200,0.92431491953023
1225540800,0.9206611570247927
1225562400,0.9236189647672899
1225584000,0.9236189647672899
1225605600,0.9210091344062628
1225627200,0.9084819486733355
1225648800,0.9177033492822959
1225670400,0.9182253153545012
1225692000,0.91648542844715
1225713600,0.9229230100043488
1225735200,0.9328403653762498
1225756800,0.9328403653762498
1225778400,0.9335363201391904
1225800000,0.9241409308394943
